Cycle/PCAM,XAI Method,Sample ID,Continuity,Compactness,Correctness,Consistency,XQS
12,SHAP,58,0.427,0.41,0.968,0.185,0.264
12,SHAP,59,0.242,0.417,0.14,0.218,0.434
12,SHAP,60,0.036,0.405,0.059,0.223,0.401
12,SHAP,61,0.037,0.433,0.983,0.295,0.196
12,SHAP,62,0.102,0.468,0.979,0.14,0.183
12,SHAP,63,0.142,0.397,0.119,0.141,0.39
12,SHAP,64,0.385,0.665,0.02,0.445,0.619
12,SHAP,65,0.377,0.468,0.227,0.315,0.483
12,SHAP,66,0.229,0.45,0.009,0.265,0.484
12,SHAP,67,0.085,0.375,0.91,0.228,0.194
12,SHAP,68,0.1,0.431,0.084,0.158,0.401
12,SHAP,69,0.059,0.437,0.954,0.209,0.188
12,SHAP,70,0.351,0.474,0.994,0.345,0.294
12,SHAP,71,0.261,0.441,0.962,0.277,0.254
12,SHAP,72,0.101,0.437,0.982,0.175,0.183
12,SHAP,73,0.173,0.432,0.975,0.2,0.208
12,SHAP,74,0.006,0.401,0.962,0.206,0.163
12,SHAP,75,0.444,0.456,0.078,0.182,0.501
12,SHAP,76,0.248,0.44,0.023,0.222,0.472
12,SHAP,77,0.09,0.456,0.072,0.23,0.426
12,SHAP,78,0.291,0.445,0.134,0.265,0.467
12,SHAP,79,0.307,0.432,0.939,0.271,0.268
12,SHAP,80,0.209,0.441,0.058,0.201,0.448
12,SHAP,81,0.214,0.413,0.022,0.332,0.484
12,SHAP,82,0.517,0.489,0.966,0.299,0.335
12,SHAP,83,0.072,0.421,0.158,0.206,0.385
12,SHAP,84,0.379,0.448,0.153,0.189,0.465
12,SHAP,85,0.344,0.449,0.076,0.262,0.495
12,SHAP,86,0.269,0.467,0.049,0.234,0.48
12,SHAP,87,0.375,0.453,0.058,0.248,0.505
12,SHAP,88,0.22,0.396,0.981,0.136,0.193
12,SHAP,89,0.299,0.434,0.231,0.216,0.429
12,SHAP,90,0.207,0.507,0.967,0.237,0.246
12,SHAP,91,0.235,0.419,0.057,0.199,0.449
12,SHAP,92,0.19,0.425,0.179,0.19,0.407
12,SHAP,93,0.159,0.404,0.991,0.194,0.192
12,SHAP,94,0.159,0.48,0.97,0.311,0.245
12,SHAP,95,0.223,0.42,0.981,0.184,0.212
12,SHAP,96,0.566,0.496,0.04,0.395,0.604
12,SHAP,97,0.169,0.401,0.956,0.219,0.209
12,SHAP,98,0.25,0.443,0.955,0.244,0.245
12,SHAP,99,0.196,0.425,0.984,0.118,0.189
13,GradCAM,0,1.0,0.294,0.922,0.989,0.59
13,GradCAM,1,0.999,0.28,0.522,0.98,0.684
13,GradCAM,2,1.0,0.468,0.473,0.999,0.749
13,GradCAM,3,1.0,0.548,0.269,0.992,0.818
13,GradCAM,4,1.0,0.312,0.972,0.983,0.581
13,GradCAM,5,1.0,0.387,0.88,0.985,0.623
13,GradCAM,6,1.0,0.385,0.775,0.991,0.65
13,GradCAM,7,0.999,0.231,0.683,0.957,0.626
13,GradCAM,8,1.0,0.514,0.249,0.999,0.816
13,GradCAM,9,1.0,0.3,0.293,0.951,0.739
13,GradCAM,10,1.0,0.431,0.73,0.991,0.673
13,GradCAM,11,1.0,0.544,0.411,0.998,0.783
13,GradCAM,12,1.0,0.477,0.1,0.991,0.842
13,GradCAM,13,1.0,0.39,0.145,0.989,0.809
13,GradCAM,14,1.0,0.315,0.627,0.993,0.67
13,GradCAM,15,1.0,0.398,0.711,0.988,0.669
13,GradCAM,16,0.999,0.34,0.377,0.942,0.726
13,GradCAM,17,0.999,0.328,0.58,0.932,0.67
13,GradCAM,18,0.999,0.294,0.628,0.978,0.661
13,GradCAM,19,1.0,0.322,0.692,0.983,0.653
13,GradCAM,20,0.999,0.282,0.55,0.976,0.677
13,GradCAM,21,1.0,0.54,0.987,0.998,0.638
13,GradCAM,22,1.0,0.441,0.979,0.996,0.615
13,GradCAM,23,1.0,0.302,0.568,0.984,0.679
13,GradCAM,24,1.0,0.227,0.624,0.972,0.644
13,GradCAM,25,1.0,0.388,0.213,0.996,0.793
13,GradCAM,26,1.0,0.368,0.988,0.996,0.594
13,GradCAM,27,1.0,0.381,0.685,0.981,0.669
13,GradCAM,28,1.0,0.245,0.725,0.979,0.625
13,GradCAM,29,0.994,0.269,0.195,0.937,0.751
13,GradCAM,30,1.0,0.327,0.683,0.98,0.656
13,GradCAM,31,1.0,0.416,0.369,0.996,0.761
13,GradCAM,32,1.0,0.503,0.481,0.998,0.755
13,GradCAM,33,1.0,0.388,0.501,0.993,0.72
13,GradCAM,34,0.999,0.267,0.591,0.989,0.666
13,GradCAM,35,1.0,0.358,0.521,0.994,0.708
13,GradCAM,36,1.0,0.267,0.636,0.986,0.654
13,GradCAM,37,1.0,0.59,0.284,0.998,0.826
13,GradCAM,38,1.0,0.347,0.655,0.992,0.671
13,GradCAM,39,0.99,0.342,0.99,0.982,0.581
13,GradCAM,40,1.0,0.367,0.806,0.992,0.638
13,GradCAM,41,1.0,0.286,0.472,0.987,0.7
13,GradCAM,42,1.0,0.317,0.43,0.984,0.718
13,GradCAM,43,0.999,0.245,0.868,0.957,0.583
13,GradCAM,44,1.0,0.403,0.788,0.982,0.649
13,GradCAM,45,1.0,0.269,0.967,0.979,0.57
13,GradCAM,46,1.0,0.497,0.828,0.996,0.666
13,GradCAM,47,1.0,0.455,0.606,0.996,0.711
13,GradCAM,48,1.0,0.384,0.592,0.973,0.691
13,GradCAM,49,0.998,0.282,0.413,0.947,0.703
13,GradCAM,50,1.0,0.391,0.167,0.996,0.805
13,GradCAM,51,0.999,0.32,0.896,0.982,0.601
13,GradCAM,52,1.0,0.648,0.289,0.997,0.839
13,GradCAM,53,0.998,0.236,0.281,0.933,0.722
13,GradCAM,54,1.0,0.303,0.948,0.991,0.587
13,GradCAM,55,1.0,0.35,0.443,0.972,0.72
13,GradCAM,56,0.999,0.324,0.837,0.956,0.611
13,GradCAM,57,0.999,0.263,0.934,0.98,0.577
13,GradCAM,58,0.999,0.249,0.693,0.941,0.624
13,GradCAM,59,1.0,0.255,0.89,0.981,0.586
13,GradCAM,60,0.999,0.283,0.719,0.977,0.635
13,GradCAM,61,1.0,0.344,0.861,0.989,0.618
13,GradCAM,62,0.998,0.228,0.924,0.947,0.562
13,GradCAM,63,1.0,0.369,0.931,0.966,0.601
13,GradCAM,64,1.0,0.655,0.082,0.997,0.893
13,GradCAM,65,1.0,0.294,0.877,0.996,0.603
13,GradCAM,66,1.0,0.5,0.096,0.997,0.85
13,GradCAM,67,1.0,0.386,0.584,0.991,0.698
13,GradCAM,68,1.0,0.327,0.847,0.994,0.618
13,GradCAM,69,1.0,0.315,0.915,0.989,0.597
13,GradCAM,70,0.998,0.353,0.547,0.981,0.696
13,GradCAM,71,0.999,0.243,0.266,0.98,0.739
13,GradCAM,72,0.999,0.278,0.988,0.985,0.568
13,GradCAM,73,0.999,0.162,0.67,0.97,0.615
13,GradCAM,74,0.998,0.238,0.984,0.964,0.554
13,GradCAM,75,0.999,0.426,0.534,0.992,0.721
13,GradCAM,76,1.0,0.441,0.398,0.992,0.759
13,GradCAM,77,0.999,0.222,0.48,0.977,0.679
13,GradCAM,78,1.0,0.32,0.701,0.982,0.65
13,GradCAM,79,1.0,0.339,0.721,0.988,0.651
13,GradCAM,80,0.999,0.365,0.513,0.993,0.711
13,GradCAM,81,1.0,0.421,0.264,0.99,0.787
13,GradCAM,82,1.0,0.257,0.835,0.991,0.603
13,GradCAM,83,1.0,0.321,0.827,0.997,0.623
13,GradCAM,84,1.0,0.31,0.625,0.986,0.668
13,GradCAM,85,1.0,0.288,0.52,0.996,0.691
13,GradCAM,86,1.0,0.343,0.165,0.968,0.786
13,GradCAM,87,1.0,0.311,0.618,0.991,0.671
13,GradCAM,88,1.0,0.414,0.948,0.994,0.615
13,GradCAM,89,1.0,0.29,0.844,0.984,0.608
13,GradCAM,90,1.0,0.371,0.822,0.987,0.634
13,GradCAM,91,1.0,0.233,0.3,0.989,0.73
13,GradCAM,92,1.0,0.232,0.846,0.986,0.593
13,GradCAM,93,0.999,0.251,0.286,0.946,0.727
13,GradCAM,94,0.996,0.254,0.84,0.975,0.596
13,GradCAM,95,0.975,0.216,0.994,0.922,0.53
13,GradCAM,96,1.0,0.46,0.278,0.997,0.795
13,GradCAM,97,1.0,0.311,0.696,0.989,0.651
13,GradCAM,98,0.999,0.28,0.936,0.993,0.584
13,GradCAM,99,0.998,0.259,0.987,0.978,0.562
13,SHAP,0,0.313,0.41,0.964,0.2,0.24
13,SHAP,1,0.229,0.427,0.954,0.266,0.242
13,SHAP,2,0.533,0.428,0.057,0.376,0.57
13,SHAP,3,0.228,0.427,0.116,0.323,0.466
13,SHAP,4,0.133,0.429,0.947,0.211,0.206
13,SHAP,5,0.276,0.389,0.973,0.254,0.237
13,SHAP,6,0.171,0.479,0.117,0.224,0.439
13,SHAP,7,0.205,0.437,0.953,0.167,0.214
13,SHAP,8,0.422,0.574,0.061,0.373,0.577
13,SHAP,9,0.135,0.425,0.898,0.226,0.222
13,SHAP,10,0.155,0.392,0.116,0.229,0.415
13,SHAP,11,0.502,0.5,0.054,0.313,0.565
13,SHAP,12,0.367,0.437,0.018,0.284,0.517
13,SHAP,13,0.283,0.435,0.881,0.198,0.259
13,SHAP,14,0.508,0.446,0.076,0.223,0.525
13,SHAP,15,0.196,0.422,0.987,0.175,0.202
13,SHAP,16,0.232,0.398,0.921,0.231,0.235
13,SHAP,17,0.146,0.436,0.989,0.282,0.219
13,SHAP,18,0.232,0.523,0.985,0.315,0.271
13,SHAP,19,0.199,0.422,0.143,0.226,0.426
13,SHAP,20,0.244,0.417,0.944,0.27,0.247
13,SHAP,21,0.056,0.385,0.986,0.2,0.164
13,SHAP,22,0.221,0.449,0.988,0.138,0.205
13,SHAP,23,0.433,0.46,0.096,0.196,0.498
13,SHAP,24,0.214,0.405,0.103,0.217,0.433
13,SHAP,25,0.213,0.507,0.052,0.313,0.495
13,SHAP,26,0.083,0.423,0.974,0.134,0.167
13,SHAP,27,0.38,0.512,0.072,0.272,0.523
13,SHAP,28,0.106,0.422,0.947,0.124,0.176
13,SHAP,29,0.262,0.423,0.906,0.226,0.251
13,SHAP,30,0.387,0.451,0.128,0.235,0.486
13,SHAP,31,0.395,0.426,0.07,0.326,0.519
13,SHAP,32,0.327,0.463,0.12,0.322,0.498
13,SHAP,33,0.259,0.494,0.093,0.274,0.484
13,SHAP,34,0.291,0.447,0.083,0.281,0.484
13,SHAP,35,0.255,0.408,0.067,0.265,0.465
13,SHAP,36,0.393,0.443,0.059,0.29,0.517
13,SHAP,37,0.315,0.51,0.078,0.374,0.53
13,SHAP,38,0.382,0.494,0.129,0.265,0.503
13,SHAP,39,0.054,0.452,0.989,0.169,0.172
13,SHAP,40,0.09,0.414,0.881,0.24,0.216
13,SHAP,41,0.176,0.425,0.969,0.218,0.213
13,SHAP,42,0.25,0.46,0.086,0.29,0.478
13,SHAP,43,0.439,0.465,0.989,0.367,0.321
13,SHAP,44,0.372,0.419,0.979,0.233,0.261
13,SHAP,45,0.067,0.427,0.975,0.126,0.161
13,SHAP,46,0.187,0.427,0.966,0.187,0.209
13,SHAP,47,0.525,0.398,0.187,0.251,0.497
13,SHAP,48,0.257,0.503,0.986,0.302,0.269
13,SHAP,49,0.533,0.519,0.053,0.212,0.553
13,SHAP,50,0.067,0.478,0.023,0.219,0.435
13,SHAP,51,0.231,0.406,0.978,0.243,0.225
13,SHAP,52,0.274,0.48,0.045,0.368,0.519
13,SHAP,53,0.268,0.423,0.961,0.125,0.214
13,SHAP,54,0.333,0.424,0.984,0.105,0.219
13,SHAP,55,0.408,0.42,0.931,0.234,0.283
13,SHAP,56,0.178,0.451,0.995,0.235,0.217
13,SHAP,57,0.206,0.395,0.266,0.241,0.394
13,SHAP,58,0.223,0.408,0.968,0.186,0.212
13,SHAP,59,0.3,0.413,0.116,0.221,0.455
13,SHAP,60,0.399,0.406,0.084,0.219,0.485
13,SHAP,61,0.108,0.463,0.96,0.302,0.228
13,SHAP,62,0.221,0.413,0.965,0.14,0.202
13,SHAP,63,0.202,0.426,0.118,0.138,0.412
13,SHAP,64,0.226,0.526,0.021,0.451,0.546
13,SHAP,65,0.704,0.463,0.134,0.326,0.59
13,SHAP,66,0.285,0.417,0.02,0.265,0.487
13,SHAP,67,0.112,0.423,0.876,0.209,0.217
13,SHAP,68,0.146,0.398,0.09,0.16,0.404
13,SHAP,69,0.124,0.42,0.958,0.197,0.196
13,SHAP,70,0.306,0.414,0.986,0.34,0.269
13,SHAP,71,0.193,0.408,0.929,0.276,0.237
13,SHAP,72,0.085,0.441,0.973,0.178,0.183
13,SHAP,73,0.084,0.432,0.963,0.204,0.189
13,SHAP,74,0.214,0.413,0.964,0.201,0.216
13,SHAP,75,0.543,0.442,0.081,0.184,0.522
13,SHAP,76,0.098,0.433,0.026,0.239,0.436
13,SHAP,77,0.565,0.407,0.086,0.241,0.531
13,SHAP,78,0.315,0.423,0.123,0.26,0.469
13,SHAP,79,0.201,0.439,0.919,0.264,0.246
13,SHAP,80,0.15,0.45,0.044,0.194,0.438
13,SHAP,81,0.414,0.413,0.039,0.309,0.524
13,SHAP,82,0.335,0.54,0.974,0.293,0.299
13,SHAP,83,0.153,0.432,0.131,0.21,0.416
13,SHAP,84,0.441,0.407,0.204,0.185,0.457
13,SHAP,85,0.196,0.446,0.091,0.261,0.453
13,SHAP,86,0.172,0.42,0.058,0.23,0.441
13,SHAP,87,0.16,0.466,0.099,0.261,0.447
13,SHAP,88,0.251,0.415,0.984,0.148,0.207
13,SHAP,89,0.365,0.456,0.121,0.211,0.477
13,SHAP,90,0.455,0.569,0.961,0.226,0.322
13,SHAP,91,0.259,0.426,0.119,0.205,0.443
13,SHAP,92,0.062,0.45,0.142,0.201,0.393
13,SHAP,93,0.331,0.416,0.985,0.205,0.242
13,SHAP,94,0.339,0.436,0.925,0.314,0.291
13,SHAP,95,0.118,0.398,0.98,0.179,0.178
13,SHAP,96,0.186,0.444,0.072,0.391,0.487
13,SHAP,97,0.105,0.398,0.912,0.213,0.201
13,SHAP,98,0.257,0.482,0.919,0.241,0.265
13,SHAP,99,0.208,0.4,0.984,0.116,0.185
14,GradCAM,0,1.0,0.298,0.913,0.989,0.594
14,GradCAM,1,0.999,0.256,0.478,0.975,0.688
14,GradCAM,2,1.0,0.465,0.454,0.999,0.752
14,GradCAM,3,1.0,0.563,0.216,0.992,0.835
14,GradCAM,4,1.0,0.303,0.982,0.983,0.576
14,GradCAM,5,1.0,0.36,0.884,0.985,0.615
14,GradCAM,6,1.0,0.367,0.8,0.991,0.64
14,GradCAM,7,1.0,0.186,0.541,0.954,0.65
14,GradCAM,8,1.0,0.532,0.212,0.999,0.83
14,GradCAM,9,0.998,0.287,0.261,0.954,0.745
14,GradCAM,10,1.0,0.426,0.692,0.991,0.681
14,GradCAM,11,1.0,0.533,0.355,0.998,0.794
14,GradCAM,12,1.0,0.488,0.071,0.992,0.852
14,GradCAM,13,1.0,0.396,0.251,0.989,0.784
14,GradCAM,14,1.0,0.324,0.573,0.993,0.686
14,GradCAM,15,1.0,0.376,0.756,0.989,0.652
14,GradCAM,16,0.999,0.323,0.468,0.945,0.7
14,GradCAM,17,0.999,0.351,0.629,0.937,0.664
14,GradCAM,18,1.0,0.287,0.683,0.98,0.646
14,GradCAM,19,1.0,0.334,0.683,0.984,0.659
14,GradCAM,20,1.0,0.315,0.626,0.977,0.667
14,GradCAM,21,1.0,0.544,0.99,0.998,0.638
14,GradCAM,22,1.0,0.451,0.986,0.996,0.615
14,GradCAM,23,1.0,0.271,0.563,0.982,0.672
14,GradCAM,24,0.999,0.245,0.592,0.974,0.656
14,GradCAM,25,1.0,0.368,0.233,0.996,0.783
14,GradCAM,26,1.0,0.377,0.985,0.996,0.597
14,GradCAM,27,1.0,0.374,0.723,0.983,0.658
14,GradCAM,28,0.999,0.244,0.693,0.98,0.633
14,GradCAM,29,0.997,0.264,0.199,0.937,0.75
14,GradCAM,30,1.0,0.323,0.637,0.98,0.666
14,GradCAM,31,1.0,0.416,0.355,0.996,0.764
14,GradCAM,32,1.0,0.5,0.377,0.998,0.78
14,GradCAM,33,1.0,0.368,0.485,0.993,0.719
14,GradCAM,34,1.0,0.271,0.564,0.99,0.674
14,GradCAM,35,1.0,0.355,0.506,0.995,0.711
14,GradCAM,36,1.0,0.266,0.608,0.986,0.661
14,GradCAM,37,1.0,0.584,0.254,0.999,0.832
14,GradCAM,38,1.0,0.322,0.636,0.993,0.67
14,GradCAM,39,0.994,0.316,0.991,0.982,0.575
14,GradCAM,40,1.0,0.366,0.827,0.992,0.633
14,GradCAM,41,0.999,0.242,0.545,0.987,0.671
14,GradCAM,42,1.0,0.306,0.419,0.985,0.718
14,GradCAM,43,0.999,0.269,0.868,0.958,0.59
14,GradCAM,44,1.0,0.414,0.816,0.983,0.645
14,GradCAM,45,1.0,0.279,0.975,0.98,0.571
14,GradCAM,46,1.0,0.476,0.862,0.996,0.652
14,GradCAM,47,1.0,0.421,0.566,0.996,0.713
14,GradCAM,48,1.0,0.392,0.693,0.974,0.668
14,GradCAM,49,1.0,0.289,0.405,0.95,0.708
14,GradCAM,50,1.0,0.386,0.145,0.996,0.809
14,GradCAM,51,0.999,0.319,0.934,0.983,0.592
14,GradCAM,52,1.0,0.643,0.254,0.997,0.846
14,GradCAM,53,0.999,0.221,0.396,0.935,0.69
14,GradCAM,54,1.0,0.326,0.948,0.991,0.592
14,GradCAM,55,1.0,0.369,0.583,0.973,0.69
14,GradCAM,56,0.999,0.306,0.846,0.959,0.605
14,GradCAM,57,1.0,0.275,0.944,0.98,0.578
14,GradCAM,58,0.997,0.269,0.774,0.944,0.609
14,GradCAM,59,1.0,0.267,0.886,0.982,0.591
14,GradCAM,60,0.999,0.247,0.67,0.977,0.638
14,GradCAM,61,0.999,0.319,0.882,0.989,0.606
14,GradCAM,62,0.999,0.241,0.926,0.95,0.566
14,GradCAM,63,1.0,0.345,0.921,0.968,0.598
14,GradCAM,64,1.0,0.655,0.073,0.997,0.895
14,GradCAM,65,1.0,0.296,0.867,0.996,0.606
14,GradCAM,66,1.0,0.509,0.096,0.997,0.853
14,GradCAM,67,1.0,0.357,0.623,0.991,0.681
14,GradCAM,68,1.0,0.349,0.803,0.994,0.635
14,GradCAM,69,1.0,0.345,0.938,0.989,0.599
14,GradCAM,70,1.0,0.364,0.563,0.982,0.696
14,GradCAM,71,0.999,0.273,0.252,0.981,0.75
14,GradCAM,72,0.998,0.283,0.989,0.986,0.569
14,GradCAM,73,0.998,0.178,0.689,0.966,0.613
14,GradCAM,74,0.996,0.248,0.962,0.958,0.56
14,GradCAM,75,1.0,0.408,0.589,0.993,0.703
14,GradCAM,76,1.0,0.431,0.376,0.992,0.762
14,GradCAM,77,1.0,0.217,0.522,0.977,0.668
14,GradCAM,78,1.0,0.298,0.736,0.982,0.636
14,GradCAM,79,1.0,0.302,0.8,0.987,0.622
14,GradCAM,80,1.0,0.375,0.477,0.994,0.723
14,GradCAM,81,1.0,0.43,0.247,0.99,0.793
14,GradCAM,82,1.0,0.262,0.893,0.991,0.59
14,GradCAM,83,1.0,0.315,0.775,0.997,0.634
14,GradCAM,84,1.0,0.315,0.652,0.987,0.662
14,GradCAM,85,1.0,0.289,0.499,0.996,0.696
14,GradCAM,86,1.0,0.336,0.197,0.97,0.777
14,GradCAM,87,0.999,0.325,0.586,0.991,0.682
14,GradCAM,88,1.0,0.423,0.966,0.995,0.613
14,GradCAM,89,1.0,0.29,0.916,0.985,0.59
14,GradCAM,90,0.999,0.369,0.859,0.988,0.624
14,GradCAM,91,1.0,0.228,0.358,0.99,0.715
14,GradCAM,92,1.0,0.216,0.845,0.986,0.589
14,GradCAM,93,0.998,0.253,0.274,0.949,0.731
14,GradCAM,94,0.999,0.291,0.924,0.972,0.584
14,GradCAM,95,0.976,0.21,0.995,0.928,0.53
14,GradCAM,96,1.0,0.443,0.257,0.997,0.796
14,GradCAM,97,1.0,0.31,0.729,0.99,0.643
14,GradCAM,98,1.0,0.278,0.936,0.993,0.584
14,GradCAM,99,0.998,0.263,0.989,0.979,0.563
14,SHAP,0,0.319,0.424,0.966,0.203,0.245
14,SHAP,1,0.278,0.411,0.97,0.267,0.246
14,SHAP,2,0.352,0.476,0.031,0.372,0.542
14,SHAP,3,0.449,0.506,0.081,0.313,0.547
14,SHAP,4,0.214,0.431,0.939,0.205,0.228
14,SHAP,5,0.108,0.421,0.973,0.257,0.203
14,SHAP,6,0.167,0.428,0.101,0.229,0.431
14,SHAP,7,0.113,0.45,0.97,0.174,0.191
14,SHAP,8,0.438,0.458,0.019,0.372,0.562
14,SHAP,9,0.197,0.424,0.948,0.23,0.226
14,SHAP,10,0.167,0.405,0.089,0.218,0.425
14,SHAP,11,0.401,0.464,0.049,0.315,0.533
14,SHAP,12,0.21,0.413,0.035,0.281,0.467
14,SHAP,13,0.17,0.415,0.884,0.2,0.225
14,SHAP,14,0.151,0.445,0.073,0.215,0.435
14,SHAP,15,0.354,0.44,0.972,0.178,0.25
14,SHAP,16,0.207,0.43,0.966,0.229,0.225
14,SHAP,17,0.216,0.453,0.993,0.285,0.24
14,SHAP,18,0.292,0.553,0.995,0.317,0.292
14,SHAP,19,0.289,0.427,0.077,0.222,0.465
14,SHAP,20,0.172,0.47,0.971,0.265,0.234
14,SHAP,21,0.202,0.41,0.994,0.186,0.201
14,SHAP,22,0.112,0.403,0.991,0.146,0.168
14,SHAP,23,0.16,0.414,0.066,0.197,0.426
14,SHAP,24,0.079,0.386,0.118,0.22,0.392
14,SHAP,25,0.382,0.515,0.051,0.317,0.541
14,SHAP,26,0.102,0.486,0.983,0.148,0.188
14,SHAP,27,0.389,0.442,0.033,0.268,0.516
14,SHAP,28,0.111,0.428,0.933,0.134,0.185
14,SHAP,29,0.42,0.44,0.905,0.226,0.295
14,SHAP,30,0.018,0.444,0.146,0.228,0.386
14,SHAP,31,0.218,0.464,0.062,0.326,0.486
14,SHAP,32,0.309,0.458,0.098,0.314,0.496
14,SHAP,33,0.656,0.453,0.069,0.266,0.577
14,SHAP,34,0.018,0.519,0.088,0.28,0.432
14,SHAP,35,0.322,0.453,0.106,0.271,0.485
14,SHAP,36,0.234,0.417,0.067,0.287,0.468
14,SHAP,37,0.226,0.486,0.041,0.368,0.51
14,SHAP,38,0.221,0.445,0.127,0.271,0.453
14,SHAP,39,0.118,0.399,0.991,0.176,0.176
14,SHAP,40,0.289,0.409,0.881,0.242,0.265
14,SHAP,41,0.09,0.401,0.967,0.215,0.185
14,SHAP,42,0.47,0.4,0.083,0.293,0.52
14,SHAP,43,0.159,0.463,0.993,0.363,0.248
14,SHAP,44,0.27,0.436,0.982,0.242,0.241
14,SHAP,45,0.179,0.45,0.97,0.127,0.196
14,SHAP,46,0.266,0.426,0.993,0.199,0.225
14,SHAP,47,0.118,0.407,0.152,0.248,0.405
14,SHAP,48,0.329,0.466,0.995,0.304,0.276
14,SHAP,49,0.073,0.453,0.037,0.214,0.426
14,SHAP,50,0.303,0.41,0.013,0.225,0.481
14,SHAP,51,0.211,0.406,0.981,0.233,0.217
14,SHAP,52,0.428,0.592,0.032,0.379,0.592
14,SHAP,53,0.48,0.395,0.973,0.134,0.259
14,SHAP,54,0.23,0.416,0.986,0.118,0.194
14,SHAP,55,0.146,0.43,0.928,0.239,0.222
14,SHAP,56,0.362,0.472,0.993,0.237,0.27
14,SHAP,57,0.176,0.499,0.19,0.234,0.43
14,SHAP,58,0.193,0.429,0.969,0.183,0.209
14,SHAP,59,0.168,0.414,0.124,0.222,0.42
14,SHAP,60,0.252,0.437,0.046,0.232,0.468
14,SHAP,61,0.154,0.449,0.979,0.292,0.229
14,SHAP,62,0.103,0.438,0.986,0.143,0.174
14,SHAP,63,0.022,0.391,0.105,0.143,0.363
14,SHAP,64,0.453,0.53,0.017,0.446,0.603
14,SHAP,65,0.288,0.47,0.11,0.319,0.492
14,SHAP,66,0.236,0.455,0.019,0.281,0.488
14,SHAP,67,0.188,0.427,0.927,0.194,0.221
14,SHAP,68,0.238,0.42,0.061,0.152,0.437
14,SHAP,69,0.171,0.396,0.969,0.198,0.199
14,SHAP,70,0.218,0.431,0.991,0.355,0.253
14,SHAP,71,0.154,0.395,0.939,0.273,0.221
14,SHAP,72,0.258,0.421,0.983,0.2,0.224
14,SHAP,73,0.311,0.455,0.976,0.199,0.247
14,SHAP,74,0.095,0.441,0.971,0.195,0.19
14,SHAP,75,0.204,0.473,0.078,0.186,0.446
14,SHAP,76,0.265,0.475,0.03,0.23,0.485
14,SHAP,77,0.192,0.422,0.054,0.233,0.448
14,SHAP,78,0.283,0.431,0.116,0.253,0.463
14,SHAP,79,0.196,0.434,0.983,0.261,0.227
14,SHAP,80,0.266,0.434,0.025,0.182,0.464
14,SHAP,81,0.297,0.472,0.039,0.295,0.506
14,SHAP,82,0.177,0.503,0.969,0.286,0.249
14,SHAP,83,0.163,0.424,0.11,0.23,0.427
14,SHAP,84,0.514,0.437,0.077,0.176,0.513
14,SHAP,85,0.309,0.454,0.083,0.258,0.485
14,SHAP,86,0.008,0.439,0.045,0.229,0.408
14,SHAP,87,0.102,0.434,0.056,0.265,0.436
14,SHAP,88,0.123,0.433,0.982,0.154,0.182
14,SHAP,89,0.126,0.414,0.181,0.218,0.394
14,SHAP,90,0.236,0.512,0.98,0.226,0.248
14,SHAP,91,0.236,0.437,0.048,0.213,0.459
14,SHAP,92,0.14,0.493,0.144,0.196,0.421
14,SHAP,93,0.084,0.438,0.987,0.202,0.184
14,SHAP,94,0.121,0.408,0.966,0.327,0.222
14,SHAP,95,0.159,0.433,0.976,0.177,0.198
14,SHAP,96,0.323,0.442,0.046,0.391,0.528
14,SHAP,97,0.309,0.424,0.965,0.209,0.244
14,SHAP,98,0.069,0.41,0.97,0.236,0.186
14,SHAP,99,0.189,0.412,0.986,0.126,0.185
15,GradCAM,0,1.0,0.293,0.892,0.989,0.598
15,GradCAM,1,1.0,0.228,0.325,0.972,0.719
15,GradCAM,2,1.0,0.437,0.488,0.999,0.737
15,GradCAM,3,1.0,0.562,0.277,0.993,0.819
15,GradCAM,4,1.0,0.273,0.98,0.979,0.568
15,GradCAM,5,1.0,0.397,0.865,0.985,0.629
15,GradCAM,6,1.0,0.305,0.886,0.989,0.602
15,GradCAM,7,0.999,0.186,0.515,0.949,0.655
15,GradCAM,8,1.0,0.514,0.266,0.999,0.811
15,GradCAM,9,0.998,0.256,0.123,0.953,0.771
15,GradCAM,10,1.0,0.371,0.628,0.991,0.683
15,GradCAM,11,1.0,0.552,0.432,0.998,0.779
15,GradCAM,12,1.0,0.452,0.086,0.992,0.839
15,GradCAM,13,1.0,0.393,0.217,0.989,0.791
15,GradCAM,14,1.0,0.305,0.687,0.993,0.652
15,GradCAM,15,1.0,0.36,0.596,0.985,0.687
15,GradCAM,16,0.999,0.235,0.519,0.934,0.662
15,GradCAM,17,0.998,0.27,0.533,0.927,0.665
15,GradCAM,18,1.0,0.267,0.505,0.979,0.685
15,GradCAM,19,1.0,0.304,0.731,0.984,0.639
15,GradCAM,20,0.999,0.328,0.494,0.976,0.702
15,GradCAM,21,1.0,0.566,0.989,0.998,0.644
15,GradCAM,22,1.0,0.429,0.982,0.995,0.61
15,GradCAM,23,1.0,0.27,0.619,0.979,0.657
15,GradCAM,24,1.0,0.236,0.678,0.972,0.632
15,GradCAM,25,1.0,0.349,0.201,0.996,0.786
15,GradCAM,26,1.0,0.369,0.988,0.995,0.594
15,GradCAM,27,1.0,0.368,0.788,0.984,0.641
15,GradCAM,28,1.0,0.238,0.616,0.98,0.65
15,GradCAM,29,0.999,0.233,0.094,0.933,0.768
15,GradCAM,30,1.0,0.342,0.725,0.981,0.649
