Cycle/CIFAR,XAI Method,Sample ID,Continuity,Compactness,Correctness,Consistency,XQS
8,GradCAM,13,0.93,0.442,0.274,0.986,0.771
8,GradCAM,14,0.965,0.405,0.124,0.974,0.805
8,GradCAM,15,0.947,0.367,0.09,0.974,0.799
8,GradCAM,16,0.854,0.383,0.381,0.99,0.712
8,GradCAM,17,0.953,0.368,0.083,0.982,0.805
8,GradCAM,18,0.847,0.46,0.442,0.992,0.714
8,GradCAM,19,0.969,0.382,0.035,0.965,0.82
8,GradCAM,20,0.89,0.419,0.042,0.982,0.812
8,GradCAM,21,0.951,0.379,0.009,0.979,0.825
8,GradCAM,22,0.875,0.332,0.329,0.952,0.708
8,GradCAM,23,0.99,0.407,0.386,0.985,0.749
8,GradCAM,24,0.955,0.407,0.035,0.979,0.826
8,GradCAM,25,0.945,0.358,0.237,0.98,0.762
8,GradCAM,26,0.878,0.417,0.276,0.989,0.752
8,GradCAM,27,0.911,0.3,0.083,0.975,0.776
8,GradCAM,28,0.954,0.335,0.087,0.99,0.798
8,GradCAM,29,0.981,0.461,0.229,0.995,0.802
8,GradCAM,30,0.938,0.416,0.505,0.994,0.711
8,GradCAM,31,0.91,0.387,0.013,0.988,0.818
8,GradCAM,32,0.992,0.366,0.183,0.992,0.792
8,GradCAM,33,0.963,0.39,0.342,0.991,0.751
8,GradCAM,34,0.998,0.46,0.448,0.987,0.749
8,GradCAM,35,0.919,0.385,0.025,0.986,0.816
8,GradCAM,36,0.715,0.429,0.693,0.978,0.607
8,GradCAM,37,0.876,0.392,0.027,0.983,0.806
8,GradCAM,38,0.956,0.434,0.087,0.98,0.821
8,GradCAM,39,0.865,0.465,0.02,0.986,0.824
8,GradCAM,40,0.893,0.37,0.464,0.984,0.696
8,GradCAM,41,0.896,0.415,0.075,0.996,0.808
8,GradCAM,42,0.91,0.378,0.221,0.984,0.763
8,GradCAM,43,0.831,0.378,0.008,0.94,0.785
8,GradCAM,44,0.911,0.322,0.076,0.991,0.787
8,GradCAM,45,0.916,0.418,0.211,0.994,0.779
8,GradCAM,46,0.939,0.459,0.008,0.986,0.844
8,GradCAM,47,0.987,0.363,0.106,0.996,0.81
8,GradCAM,48,0.989,0.419,0.141,0.994,0.815
8,GradCAM,49,0.929,0.351,0.015,0.955,0.805
8,GradCAM,50,0.956,0.426,0.057,0.978,0.825
8,GradCAM,51,0.93,0.385,0.432,0.981,0.716
8,GradCAM,52,0.938,0.429,0.326,0.995,0.759
8,GradCAM,53,0.94,0.335,0.037,0.932,0.792
8,GradCAM,54,0.902,0.339,0.243,0.981,0.745
8,GradCAM,55,0.958,0.41,0.29,0.996,0.769
8,GradCAM,56,0.922,0.419,0.006,0.988,0.831
8,GradCAM,57,0.987,0.436,0.545,0.987,0.716
8,GradCAM,58,0.978,0.505,0.006,0.993,0.868
8,GradCAM,59,0.983,0.399,0.075,0.992,0.825
8,GradCAM,60,0.938,0.431,0.022,0.993,0.835
8,GradCAM,61,0.974,0.473,0.085,0.987,0.837
8,GradCAM,62,0.955,0.395,0.276,0.996,0.768
8,GradCAM,63,0.921,0.387,0.054,0.995,0.812
8,GradCAM,64,0.96,0.463,0.129,0.995,0.822
8,GradCAM,65,0.981,0.43,0.376,0.995,0.757
8,GradCAM,66,0.873,0.412,0.499,0.967,0.688
8,GradCAM,67,0.814,0.404,0.064,0.99,0.786
8,GradCAM,68,0.948,0.448,0.623,0.992,0.691
8,GradCAM,69,0.989,0.486,0.134,0.996,0.834
8,GradCAM,70,0.98,0.494,0.303,0.996,0.792
8,GradCAM,71,0.721,0.417,0.004,0.978,0.778
8,GradCAM,72,0.985,0.437,0.027,0.994,0.847
8,GradCAM,73,0.947,0.503,0.044,0.992,0.85
8,GradCAM,74,0.897,0.438,0.085,0.996,0.812
8,GradCAM,75,0.944,0.423,0.034,0.988,0.83
8,GradCAM,76,0.935,0.333,0.193,0.986,0.765
8,GradCAM,77,0.894,0.286,0.146,0.969,0.751
8,GradCAM,78,0.871,0.379,0.109,0.977,0.779
8,GradCAM,79,0.784,0.465,0.402,0.99,0.709
8,GradCAM,80,0.952,0.406,0.008,0.983,0.834
8,GradCAM,81,0.903,0.374,0.083,0.971,0.791
8,GradCAM,82,0.955,0.377,0.007,0.985,0.827
8,GradCAM,83,0.986,0.416,0.317,0.992,0.769
8,GradCAM,84,0.958,0.35,0.398,0.966,0.719
8,GradCAM,85,0.966,0.393,0.401,0.995,0.739
8,GradCAM,86,0.918,0.446,0.027,0.994,0.833
8,GradCAM,87,0.949,0.398,0.018,0.989,0.829
8,GradCAM,88,0.951,0.394,0.054,0.977,0.817
8,GradCAM,89,0.958,0.395,0.144,0.988,0.799
8,GradCAM,90,0.98,0.373,0.524,0.989,0.705
8,GradCAM,91,0.979,0.408,0.02,0.991,0.84
8,GradCAM,92,0.977,0.35,0.051,0.994,0.818
8,GradCAM,93,0.811,0.446,0.042,0.997,0.803
8,GradCAM,94,0.971,0.397,0.141,0.986,0.803
8,GradCAM,95,0.908,0.406,0.036,0.989,0.817
8,GradCAM,96,0.927,0.445,0.317,0.996,0.763
8,GradCAM,97,0.966,0.469,0.17,0.992,0.814
8,GradCAM,98,0.937,0.39,0.043,0.974,0.814
8,GradCAM,99,0.942,0.395,0.036,0.989,0.822
8,SHAP,0,0.145,0.462,0.116,0.245,0.434
8,SHAP,1,0.227,0.53,0.363,0.25,0.411
8,SHAP,2,0.242,0.473,0.508,0.234,0.36
8,SHAP,3,0.16,0.488,0.046,0.196,0.45
8,SHAP,4,0.115,0.447,0.148,0.136,0.387
8,SHAP,5,0.15,0.493,0.082,0.256,0.454
8,SHAP,6,0.185,0.554,0.266,0.183,0.414
8,SHAP,7,0.218,0.498,0.473,0.392,0.409
8,SHAP,8,0.003,0.463,0.18,0.239,0.381
8,SHAP,9,0.152,0.45,0.064,0.203,0.436
8,SHAP,10,0.117,0.524,0.351,0.19,0.37
8,SHAP,11,0.111,0.478,0.013,0.249,0.456
8,SHAP,12,0.368,0.471,0.278,0.217,0.445
8,SHAP,13,0.252,0.468,0.044,0.213,0.472
8,SHAP,14,0.214,0.494,0.084,0.262,0.472
8,SHAP,15,0.163,0.474,0.006,0.232,0.466
8,SHAP,16,0.17,0.481,0.205,0.244,0.423
8,SHAP,17,0.088,0.445,0.031,0.226,0.432
8,SHAP,18,0.247,0.478,0.042,0.297,0.495
8,SHAP,19,0.152,0.487,0.198,0.244,0.421
8,SHAP,20,0.237,0.539,0.074,0.376,0.52
8,SHAP,21,0.159,0.467,0.004,0.29,0.478
8,SHAP,22,0.103,0.482,0.17,0.227,0.411
8,SHAP,23,0.236,0.509,0.089,0.27,0.482
8,SHAP,24,0.148,0.457,0.006,0.174,0.443
8,SHAP,25,0.194,0.512,0.236,0.316,0.446
8,SHAP,26,0.21,0.472,0.037,0.196,0.46
8,SHAP,27,0.118,0.456,0.225,0.226,0.394
8,SHAP,28,0.232,0.483,0.057,0.291,0.487
8,SHAP,29,0.129,0.503,0.236,0.177,0.393
8,SHAP,30,0.135,0.503,0.296,0.311,0.413
8,SHAP,31,0.06,0.489,0.007,0.136,0.42
8,SHAP,32,0.153,0.461,0.016,0.256,0.463
8,SHAP,33,0.217,0.496,0.291,0.31,0.433
8,SHAP,34,0.294,0.488,0.07,0.204,0.479
8,SHAP,35,0.162,0.459,0.172,0.219,0.417
8,SHAP,36,0.099,0.482,0.571,0.181,0.298
8,SHAP,37,0.193,0.461,0.115,0.211,0.438
8,SHAP,38,0.209,0.484,0.059,0.288,0.48
8,SHAP,39,0.055,0.519,0.006,0.245,0.453
8,SHAP,40,0.218,0.517,0.166,0.234,0.451
8,SHAP,41,0.139,0.454,0.009,0.264,0.462
8,SHAP,42,0.276,0.501,0.164,0.318,0.483
8,SHAP,43,0.119,0.479,0.004,0.306,0.475
8,SHAP,44,0.126,0.445,0.137,0.219,0.413
8,SHAP,45,0.22,0.534,0.265,0.179,0.417
8,SHAP,46,0.122,0.486,0.014,0.161,0.439
8,SHAP,47,0.226,0.467,0.013,0.218,0.475
8,SHAP,48,0.232,0.511,0.315,0.268,0.424
8,SHAP,49,0.155,0.478,0.005,0.295,0.481
8,SHAP,50,0.078,0.486,0.036,0.15,0.42
8,SHAP,51,0.216,0.469,0.315,0.214,0.396
8,SHAP,52,0.133,0.497,0.238,0.273,0.416
8,SHAP,53,0.117,0.441,0.009,0.268,0.454
8,SHAP,54,0.105,0.513,0.072,0.254,0.45
8,SHAP,55,0.226,0.521,0.251,0.281,0.444
8,SHAP,56,0.315,0.475,0.016,0.289,0.516
8,SHAP,57,0.418,0.571,0.093,0.423,0.58
8,SHAP,58,0.139,0.514,0.008,0.291,0.484
8,SHAP,59,0.03,0.442,0.097,0.151,0.382
8,SHAP,60,0.222,0.555,0.01,0.297,0.516
8,SHAP,61,0.291,0.492,0.045,0.257,0.499
8,SHAP,62,0.208,0.529,0.253,0.26,0.436
8,SHAP,63,0.104,0.513,0.007,0.217,0.457
8,SHAP,64,0.397,0.462,0.273,0.316,0.476
8,SHAP,65,0.244,0.476,0.314,0.211,0.404
8,SHAP,66,0.18,0.505,0.393,0.278,0.393
8,SHAP,67,0.168,0.517,0.007,0.24,0.479
8,SHAP,68,0.283,0.538,0.159,0.351,0.503
8,SHAP,69,0.091,0.48,0.268,0.293,0.399
8,SHAP,70,0.288,0.551,0.447,0.279,0.418
8,SHAP,71,0.138,0.477,0.011,0.188,0.448
8,SHAP,72,0.224,0.45,0.106,0.234,0.45
8,SHAP,73,0.21,0.586,0.296,0.265,0.441
8,SHAP,74,0.239,0.506,0.017,0.223,0.488
8,SHAP,75,0.276,0.508,0.022,0.206,0.492
8,SHAP,76,0.079,0.459,0.027,0.256,0.442
8,SHAP,77,0.213,0.45,0.359,0.216,0.38
8,SHAP,78,0.029,0.561,0.009,0.157,0.434
8,SHAP,79,0.218,0.513,0.049,0.341,0.506
8,SHAP,80,0.119,0.464,0.006,0.284,0.465
8,SHAP,81,0.136,0.516,0.033,0.222,0.46
8,SHAP,82,0.2,0.434,0.006,0.314,0.485
8,SHAP,83,0.17,0.45,0.033,0.244,0.458
8,SHAP,84,0.217,0.464,0.233,0.247,0.424
8,SHAP,85,0.284,0.458,0.326,0.31,0.431
8,SHAP,86,0.073,0.516,0.029,0.292,0.463
8,SHAP,87,0.078,0.483,0.144,0.205,0.406
8,SHAP,88,0.163,0.476,0.235,0.172,0.394
8,SHAP,89,0.197,0.497,0.298,0.217,0.403
8,SHAP,90,0.121,0.419,0.544,0.206,0.3
8,SHAP,91,0.236,0.514,0.02,0.215,0.486
8,SHAP,92,0.113,0.498,0.034,0.225,0.451
8,SHAP,93,0.127,0.443,0.012,0.266,0.456
8,SHAP,94,0.139,0.48,0.043,0.27,0.462
8,SHAP,95,0.161,0.478,0.007,0.252,0.471
8,SHAP,96,0.134,0.527,0.284,0.264,0.41
8,SHAP,97,0.228,0.462,0.137,0.27,0.456
8,SHAP,98,0.17,0.467,0.303,0.269,0.401
8,SHAP,99,0.199,0.447,0.009,0.182,0.455
9,GradCAM,0,0.987,0.426,0.138,0.995,0.817
9,GradCAM,1,0.96,0.423,0.056,0.99,0.829
9,GradCAM,2,0.968,0.361,0.132,0.96,0.789
9,GradCAM,3,0.873,0.436,0.149,0.991,0.788
9,GradCAM,4,0.99,0.37,0.242,0.99,0.777
9,GradCAM,5,0.942,0.334,0.15,0.99,0.779
9,GradCAM,6,0.988,0.497,0.225,0.999,0.814
9,GradCAM,7,0.936,0.401,0.427,0.993,0.726
9,GradCAM,8,0.732,0.362,0.036,0.975,0.758
9,GradCAM,9,0.948,0.414,0.272,0.985,0.769
9,GradCAM,10,0.942,0.458,0.176,0.995,0.804
9,GradCAM,11,0.951,0.416,0.091,0.994,0.817
9,GradCAM,12,0.981,0.482,0.113,0.998,0.837
9,GradCAM,13,0.917,0.416,0.239,0.987,0.77
9,GradCAM,14,0.9,0.382,0.046,0.975,0.803
9,GradCAM,15,0.915,0.365,0.09,0.977,0.792
9,GradCAM,16,0.854,0.395,0.238,0.991,0.751
9,GradCAM,17,0.949,0.354,0.074,0.983,0.803
9,GradCAM,18,0.849,0.449,0.502,0.992,0.697
9,GradCAM,19,0.962,0.369,0.046,0.969,0.813
9,GradCAM,20,0.829,0.425,0.061,0.983,0.794
9,GradCAM,21,0.927,0.359,0.011,0.981,0.814
9,GradCAM,22,0.71,0.312,0.082,0.955,0.724
9,GradCAM,23,0.994,0.387,0.453,0.985,0.728
9,GradCAM,24,0.96,0.405,0.042,0.981,0.826
9,GradCAM,25,0.904,0.373,0.365,0.981,0.723
9,GradCAM,26,0.83,0.396,0.375,0.99,0.71
9,GradCAM,27,0.881,0.301,0.081,0.977,0.77
9,GradCAM,28,0.938,0.338,0.114,0.991,0.788
9,GradCAM,29,0.98,0.459,0.248,0.995,0.796
9,GradCAM,30,0.932,0.409,0.458,0.995,0.72
9,GradCAM,31,0.895,0.389,0.015,0.989,0.815
9,GradCAM,32,0.989,0.371,0.141,0.992,0.803
9,GradCAM,33,0.918,0.404,0.298,0.989,0.753
9,GradCAM,34,0.994,0.442,0.469,0.988,0.739
9,GradCAM,35,0.92,0.381,0.045,0.987,0.811
9,GradCAM,36,0.653,0.424,0.7,0.98,0.589
9,GradCAM,37,0.874,0.372,0.058,0.984,0.793
9,GradCAM,38,0.951,0.421,0.072,0.979,0.82
9,GradCAM,39,0.864,0.473,0.016,0.987,0.827
9,GradCAM,40,0.86,0.369,0.281,0.985,0.733
9,GradCAM,41,0.875,0.417,0.076,0.996,0.803
9,GradCAM,42,0.886,0.37,0.139,0.985,0.776
9,GradCAM,43,0.774,0.363,0.014,0.946,0.767
9,GradCAM,44,0.877,0.319,0.106,0.991,0.77
9,GradCAM,45,0.908,0.447,0.224,0.994,0.781
9,GradCAM,46,0.92,0.436,0.009,0.988,0.834
9,GradCAM,47,0.988,0.371,0.117,0.996,0.81
9,GradCAM,48,0.986,0.421,0.134,0.995,0.817
9,GradCAM,49,0.945,0.363,0.019,0.959,0.812
9,GradCAM,50,0.947,0.433,0.068,0.979,0.823
9,GradCAM,51,0.883,0.358,0.321,0.981,0.725
9,GradCAM,52,0.934,0.427,0.285,0.996,0.768
9,GradCAM,53,0.907,0.313,0.066,0.938,0.773
9,GradCAM,54,0.835,0.346,0.114,0.98,0.762
9,GradCAM,55,0.955,0.406,0.248,0.996,0.777
9,GradCAM,56,0.882,0.415,0.018,0.989,0.817
9,GradCAM,57,0.98,0.432,0.537,0.988,0.716
9,GradCAM,58,0.984,0.498,0.007,0.994,0.867
9,GradCAM,59,0.971,0.382,0.072,0.992,0.819
9,GradCAM,60,0.946,0.427,0.018,0.994,0.837
9,GradCAM,61,0.938,0.483,0.197,0.988,0.803
9,GradCAM,62,0.956,0.39,0.288,0.997,0.764
9,GradCAM,63,0.844,0.407,0.025,0.995,0.805
9,GradCAM,64,0.959,0.482,0.096,0.996,0.835
9,GradCAM,65,0.947,0.431,0.434,0.996,0.735
9,GradCAM,66,0.857,0.391,0.426,0.971,0.698
9,GradCAM,67,0.799,0.393,0.072,0.991,0.778
9,GradCAM,68,0.953,0.448,0.67,0.992,0.681
9,GradCAM,69,0.985,0.481,0.186,0.996,0.819
9,GradCAM,70,0.984,0.485,0.259,0.996,0.802
9,GradCAM,71,0.726,0.4,0.007,0.98,0.775
9,GradCAM,72,0.989,0.432,0.044,0.995,0.843
9,GradCAM,73,0.845,0.507,0.054,0.993,0.823
9,GradCAM,74,0.903,0.428,0.125,0.996,0.801
9,GradCAM,75,0.943,0.412,0.039,0.989,0.826
9,GradCAM,76,0.952,0.336,0.111,0.987,0.791
9,GradCAM,77,0.866,0.277,0.181,0.971,0.733
9,GradCAM,78,0.848,0.37,0.095,0.98,0.775
9,GradCAM,79,0.757,0.473,0.438,0.991,0.696
9,GradCAM,80,0.918,0.412,0.013,0.984,0.825
9,GradCAM,81,0.911,0.359,0.121,0.975,0.781
9,GradCAM,82,0.96,0.351,0.01,0.986,0.822
9,GradCAM,83,0.972,0.42,0.343,0.993,0.76
9,GradCAM,84,0.941,0.352,0.122,0.968,0.785
9,GradCAM,85,0.959,0.398,0.416,0.996,0.734
9,GradCAM,86,0.903,0.419,0.042,0.995,0.819
9,GradCAM,87,0.941,0.385,0.023,0.99,0.823
9,GradCAM,88,0.928,0.373,0.082,0.979,0.799
9,GradCAM,89,0.962,0.424,0.172,0.989,0.801
9,GradCAM,90,0.969,0.36,0.597,0.99,0.68
9,GradCAM,91,0.972,0.413,0.02,0.992,0.839
9,GradCAM,92,0.974,0.346,0.075,0.995,0.81
9,GradCAM,93,0.75,0.451,0.028,0.997,0.792
9,GradCAM,94,0.965,0.378,0.178,0.987,0.788
9,GradCAM,95,0.904,0.411,0.038,0.99,0.817
9,GradCAM,96,0.925,0.442,0.315,0.997,0.762
9,GradCAM,97,0.938,0.462,0.175,0.993,0.804
9,GradCAM,98,0.937,0.407,0.058,0.976,0.815
9,GradCAM,99,0.942,0.401,0.027,0.99,0.826
9,SHAP,0,0.201,0.422,0.065,0.261,0.455
9,SHAP,1,0.172,0.496,0.396,0.257,0.382
9,SHAP,2,0.142,0.54,0.5,0.226,0.352
9,SHAP,3,0.086,0.45,0.029,0.198,0.426
9,SHAP,4,0.142,0.431,0.133,0.143,0.396
9,SHAP,5,0.095,0.528,0.091,0.242,0.443
9,SHAP,6,0.243,0.526,0.232,0.178,0.429
9,SHAP,7,0.3,0.511,0.32,0.401,0.473
9,SHAP,8,0.163,0.483,0.114,0.243,0.444
9,SHAP,9,0.154,0.492,0.085,0.191,0.438
9,SHAP,10,0.074,0.443,0.233,0.198,0.371
9,SHAP,11,0.176,0.473,0.018,0.28,0.478
9,SHAP,12,0.237,0.51,0.415,0.233,0.391
9,SHAP,13,0.132,0.472,0.058,0.213,0.44
9,SHAP,14,0.171,0.484,0.041,0.259,0.468
9,SHAP,15,0.164,0.484,0.004,0.219,0.466
9,SHAP,16,0.121,0.501,0.158,0.247,0.428
9,SHAP,17,0.106,0.48,0.026,0.226,0.447
9,SHAP,18,0.147,0.496,0.056,0.291,0.47
9,SHAP,19,0.043,0.494,0.173,0.258,0.405
9,SHAP,20,0.245,0.557,0.083,0.359,0.519
9,SHAP,21,0.086,0.479,0.006,0.28,0.46
9,SHAP,22,0.026,0.463,0.113,0.226,0.401
9,SHAP,23,0.22,0.546,0.119,0.264,0.478
9,SHAP,24,0.086,0.506,0.009,0.179,0.441
9,SHAP,25,0.201,0.548,0.312,0.309,0.437
9,SHAP,26,0.145,0.461,0.045,0.204,0.441
9,SHAP,27,0.094,0.422,0.23,0.232,0.38
9,SHAP,28,0.309,0.482,0.026,0.285,0.513
9,SHAP,29,0.204,0.441,0.153,0.178,0.417
9,SHAP,30,0.235,0.458,0.188,0.297,0.451
9,SHAP,31,0.062,0.457,0.009,0.138,0.412
9,SHAP,32,0.275,0.493,0.015,0.258,0.503
9,SHAP,33,0.13,0.467,0.336,0.324,0.396
9,SHAP,34,0.167,0.478,0.101,0.204,0.437
9,SHAP,35,0.119,0.453,0.173,0.214,0.403
9,SHAP,36,0.099,0.447,0.422,0.182,0.327
9,SHAP,37,0.118,0.452,0.142,0.213,0.41
9,SHAP,38,0.091,0.513,0.064,0.281,0.456
9,SHAP,39,0.097,0.48,0.011,0.268,0.458
9,SHAP,40,0.209,0.424,0.199,0.235,0.417
9,SHAP,41,0.196,0.467,0.019,0.261,0.476
9,SHAP,42,0.283,0.536,0.186,0.308,0.485
9,SHAP,43,0.168,0.523,0.004,0.286,0.493
9,SHAP,44,0.175,0.426,0.188,0.219,0.408
9,SHAP,45,0.165,0.446,0.234,0.205,0.396
9,SHAP,46,0.1,0.472,0.021,0.164,0.429
9,SHAP,47,0.188,0.436,0.017,0.221,0.457
9,SHAP,48,0.066,0.503,0.517,0.256,0.327
9,SHAP,49,0.148,0.465,0.005,0.281,0.472
9,SHAP,50,0.15,0.471,0.042,0.157,0.434
9,SHAP,51,0.174,0.477,0.27,0.215,0.399
9,SHAP,52,0.098,0.51,0.195,0.269,0.42
9,SHAP,53,0.22,0.458,0.011,0.282,0.487
9,SHAP,54,0.307,0.533,0.084,0.241,0.499
9,SHAP,55,0.219,0.499,0.219,0.271,0.443
9,SHAP,56,0.198,0.539,0.033,0.29,0.498
9,SHAP,57,0.435,0.556,0.142,0.433,0.57
9,SHAP,58,0.15,0.529,0.01,0.275,0.486
9,SHAP,59,0.047,0.44,0.084,0.141,0.386
9,SHAP,60,0.17,0.451,0.013,0.337,0.486
9,SHAP,61,0.13,0.481,0.076,0.235,0.442
9,SHAP,62,0.149,0.493,0.264,0.249,0.407
9,SHAP,63,0.156,0.492,0.01,0.212,0.463
9,SHAP,64,0.224,0.443,0.189,0.299,0.444
9,SHAP,65,0.239,0.53,0.255,0.218,0.433
9,SHAP,66,0.14,0.54,0.242,0.27,0.427
9,SHAP,67,0.066,0.509,0.021,0.231,0.446
9,SHAP,68,0.216,0.574,0.147,0.348,0.498
9,SHAP,69,0.143,0.481,0.328,0.295,0.398
9,SHAP,70,0.201,0.498,0.326,0.268,0.41
9,SHAP,71,0.15,0.488,0.039,0.201,0.45
9,SHAP,72,0.267,0.504,0.14,0.238,0.467
9,SHAP,73,0.209,0.452,0.323,0.285,0.406
9,SHAP,74,0.333,0.484,0.014,0.233,0.509
9,SHAP,75,0.251,0.462,0.03,0.23,0.478
9,SHAP,76,0.17,0.438,0.027,0.269,0.463
9,SHAP,77,0.237,0.465,0.368,0.218,0.388
9,SHAP,78,0.179,0.495,0.01,0.153,0.454
9,SHAP,79,0.127,0.478,0.07,0.334,0.467
9,SHAP,80,0.128,0.478,0.011,0.274,0.467
9,SHAP,81,0.219,0.468,0.033,0.231,0.472
9,SHAP,82,0.236,0.45,0.007,0.319,0.499
9,SHAP,83,0.292,0.545,0.048,0.236,0.506
9,SHAP,84,0.142,0.464,0.149,0.254,0.428
9,SHAP,85,0.183,0.453,0.244,0.294,0.422
9,SHAP,86,0.119,0.471,0.025,0.288,0.463
9,SHAP,87,0.032,0.497,0.136,0.192,0.396
9,SHAP,88,0.214,0.43,0.159,0.167,0.413
9,SHAP,89,0.145,0.49,0.285,0.22,0.393
9,SHAP,90,0.129,0.46,0.367,0.197,0.355
9,SHAP,91,0.296,0.512,0.055,0.227,0.495
9,SHAP,92,0.151,0.47,0.041,0.223,0.451
9,SHAP,93,0.145,0.468,0.015,0.266,0.466
9,SHAP,94,0.08,0.456,0.037,0.291,0.448
9,SHAP,95,0.129,0.475,0.011,0.245,0.459
9,SHAP,96,0.108,0.503,0.233,0.261,0.41
9,SHAP,97,0.193,0.497,0.169,0.255,0.444
9,SHAP,98,0.17,0.495,0.473,0.261,0.363
9,SHAP,99,0.217,0.499,0.009,0.179,0.471
10,GradCAM,0,0.989,0.418,0.11,0.995,0.823
10,GradCAM,1,0.959,0.421,0.109,0.991,0.815
10,GradCAM,2,0.976,0.365,0.128,0.962,0.794
10,GradCAM,3,0.877,0.412,0.149,0.991,0.783
10,GradCAM,4,0.98,0.366,0.271,0.989,0.766
10,GradCAM,5,0.954,0.327,0.166,0.99,0.776
10,GradCAM,6,0.989,0.504,0.231,0.999,0.815
10,GradCAM,7,0.924,0.402,0.353,0.994,0.742
10,GradCAM,8,0.859,0.373,0.115,0.976,0.773
10,GradCAM,9,0.892,0.356,0.303,0.982,0.732
10,GradCAM,10,0.934,0.457,0.102,0.995,0.821
10,GradCAM,11,0.958,0.422,0.151,0.994,0.806
10,GradCAM,12,0.978,0.477,0.167,0.998,0.822
10,GradCAM,13,0.916,0.415,0.164,0.988,0.789
10,GradCAM,14,0.93,0.349,0.186,0.977,0.767
10,GradCAM,15,0.909,0.373,0.096,0.979,0.791
10,GradCAM,16,0.85,0.389,0.408,0.992,0.706
10,GradCAM,17,0.942,0.355,0.08,0.983,0.8
10,GradCAM,18,0.905,0.48,0.354,0.993,0.756
10,GradCAM,19,0.966,0.356,0.049,0.972,0.811
10,GradCAM,20,0.845,0.424,0.065,0.984,0.797
10,GradCAM,21,0.889,0.346,0.014,0.981,0.8
10,GradCAM,22,0.804,0.359,0.275,0.955,0.711
10,GradCAM,23,0.989,0.407,0.368,0.984,0.753
10,GradCAM,24,0.949,0.401,0.072,0.983,0.815
10,GradCAM,25,0.93,0.329,0.318,0.979,0.73
10,GradCAM,26,0.859,0.404,0.223,0.99,0.758
10,GradCAM,27,0.811,0.322,0.109,0.977,0.75
10,GradCAM,28,0.952,0.336,0.149,0.992,0.783
10,GradCAM,29,0.977,0.453,0.264,0.995,0.79
10,GradCAM,30,0.931,0.403,0.448,0.995,0.721
10,GradCAM,31,0.88,0.378,0.037,0.99,0.803
10,GradCAM,32,0.988,0.368,0.208,0.993,0.785
10,GradCAM,33,0.948,0.378,0.437,0.99,0.719
10,GradCAM,34,0.996,0.426,0.411,0.989,0.75
10,GradCAM,35,0.873,0.386,0.053,0.988,0.799
10,GradCAM,36,0.754,0.421,0.727,0.982,0.607
10,GradCAM,37,0.908,0.379,0.083,0.985,0.797
10,GradCAM,38,0.939,0.409,0.116,0.981,0.803
10,GradCAM,39,0.882,0.462,0.035,0.988,0.824
10,GradCAM,40,0.893,0.349,0.345,0.985,0.72
10,GradCAM,41,0.877,0.42,0.097,0.997,0.799
10,GradCAM,42,0.907,0.376,0.21,0.985,0.765
10,GradCAM,43,0.722,0.355,0.024,0.951,0.751
10,GradCAM,44,0.862,0.318,0.1,0.992,0.768
10,GradCAM,45,0.911,0.449,0.262,0.994,0.773
10,GradCAM,46,0.899,0.446,0.008,0.988,0.831
10,GradCAM,47,0.991,0.368,0.103,0.996,0.813
10,GradCAM,48,0.983,0.422,0.245,0.995,0.788
10,GradCAM,49,0.959,0.346,0.016,0.963,0.813
10,GradCAM,50,0.953,0.431,0.065,0.98,0.825
10,GradCAM,51,0.94,0.38,0.322,0.982,0.745
10,GradCAM,52,0.912,0.417,0.392,0.996,0.733
10,GradCAM,53,0.779,0.286,0.016,0.941,0.748
10,GradCAM,54,0.83,0.341,0.277,0.982,0.719
10,GradCAM,55,0.942,0.399,0.281,0.996,0.764
10,GradCAM,56,0.811,0.401,0.009,0.988,0.798
10,GradCAM,57,0.985,0.43,0.349,0.988,0.764
10,GradCAM,58,0.991,0.507,0.011,0.994,0.87
10,GradCAM,59,0.957,0.38,0.059,0.992,0.817
10,GradCAM,60,0.947,0.407,0.048,0.994,0.825
10,GradCAM,61,0.923,0.475,0.196,0.987,0.797
10,GradCAM,62,0.958,0.392,0.385,0.997,0.74
10,GradCAM,63,0.837,0.403,0.062,0.995,0.793
10,GradCAM,64,0.948,0.494,0.063,0.996,0.844
10,GradCAM,65,0.963,0.433,0.34,0.996,0.763
10,GradCAM,66,0.903,0.363,0.277,0.973,0.74
10,GradCAM,67,0.834,0.397,0.028,0.991,0.798
10,GradCAM,68,0.935,0.451,0.516,0.992,0.716
10,GradCAM,69,0.986,0.468,0.294,0.996,0.789
10,GradCAM,70,0.976,0.497,0.16,0.997,0.827
10,GradCAM,71,0.716,0.415,0.005,0.981,0.777
10,GradCAM,72,0.99,0.431,0.059,0.995,0.839
10,GradCAM,73,0.886,0.502,0.068,0.993,0.828
10,GradCAM,74,0.91,0.435,0.082,0.996,0.815
10,GradCAM,75,0.945,0.409,0.036,0.99,0.827
10,GradCAM,76,0.916,0.352,0.071,0.987,0.796
10,GradCAM,77,0.835,0.262,0.295,0.966,0.692
10,GradCAM,78,0.86,0.363,0.104,0.981,0.775
10,GradCAM,79,0.764,0.457,0.323,0.991,0.722
10,GradCAM,80,0.926,0.426,0.02,0.985,0.83
10,GradCAM,81,0.868,0.344,0.091,0.976,0.774
10,GradCAM,82,0.961,0.349,0.012,0.987,0.821
10,GradCAM,83,0.975,0.421,0.254,0.993,0.784
